"Town","FIPS","Year","Gender","Engagement","Measure Type","Variable","Value"
"Ansonia","0900901220","2009-2013","Male","Disengaged","Number","Disengaged Youth",9
"Ansonia","0900901220","2009-2013","Male","Disengaged","Number","Margins of Error",37.04
"Ansonia","0900901220","2009-2013","Male","Disengaged","Percent","Disengaged Youth",1.89
"Ansonia","0900901220","2009-2013","Male","Disengaged","Percent","Margins of Error",0.08
"Ansonia","0900901220","2010-2014","Total","Total","Number","Disengaged Youth",901
"Ansonia","0900901220","2010-2014","Total","Total","Number","Margins of Error",265
"Ansonia","0900901220","2010-2014","Total","Engaged","Number","Disengaged Youth",889
"Ansonia","0900901220","2010-2014","Total","Engaged","Number","Margins of Error",280.76
"Ansonia","0900901220","2010-2014","Total","Engaged","Percent","Disengaged Youth",98.67
"Ansonia","0900901220","2010-2014","Total","Engaged","Percent","Margins of Error",0.43
"Ansonia","0900901220","2010-2014","Total","Disengaged","Number","Disengaged Youth",12
"Ansonia","0900901220","2010-2014","Total","Disengaged","Number","Margins of Error",51.45
"Ansonia","0900901220","2010-2014","Total","Disengaged","Percent","Disengaged Youth",1.33
"Ansonia","0900901220","2010-2014","Total","Disengaged","Percent","Margins of Error",0.06
"Ansonia","0900901220","2010-2014","Female","Total","Number","Disengaged Youth",394
"Ansonia","0900901220","2010-2014","Female","Total","Number","Margins of Error",138
"Ansonia","0900901220","2010-2014","Female","Engaged","Number","Disengaged Youth",386
"Ansonia","0900901220","2010-2014","Female","Engaged","Number","Margins of Error",144.99
"Ansonia","0900901220","2010-2014","Female","Engaged","Percent","Disengaged Youth",97.97
"Ansonia","0900901220","2010-2014","Female","Engaged","Percent","Margins of Error",0.5
"Ansonia","0900901220","2010-2014","Female","Disengaged","Number","Disengaged Youth",8
"Ansonia","0900901220","2010-2014","Female","Disengaged","Number","Margins of Error",36.17
"Ansonia","0900901220","2010-2014","Female","Disengaged","Percent","Disengaged Youth",2.03
"Ansonia","0900901220","2010-2014","Female","Disengaged","Percent","Margins of Error",0.09
"Ansonia","0900901220","2010-2014","Male","Total","Number","Disengaged Youth",507
"Ansonia","0900901220","2010-2014","Male","Total","Number","Margins of Error",244
"Ansonia","0900901220","2010-2014","Male","Engaged","Number","Disengaged Youth",503
"Ansonia","0900901220","2010-2014","Male","Engaged","Number","Margins of Error",240.43
"Ansonia","0900901220","2010-2014","Male","Engaged","Percent","Disengaged Youth",99.21
"Ansonia","0900901220","2010-2014","Male","Engaged","Percent","Margins of Error",0.67
"Ansonia","0900901220","2010-2014","Male","Disengaged","Number","Disengaged Youth",4
"Ansonia","0900901220","2010-2014","Male","Disengaged","Number","Margins of Error",36.59
"Ansonia","0900901220","2010-2014","Male","Disengaged","Percent","Disengaged Youth",0.79
"Ansonia","0900901220","2010-2014","Male","Disengaged","Percent","Margins of Error",0.07
"Ansonia","0900901220","2011-2015","Total","Total","Number","Disengaged Youth",998
"Ansonia","0900901220","2011-2015","Total","Total","Number","Margins of Error",216
"Ansonia","0900901220","2011-2015","Total","Engaged","Number","Disengaged Youth",919
"Ansonia","0900901220","2011-2015","Total","Engaged","Number","Margins of Error",234.89
"Ansonia","0900901220","2011-2015","Total","Engaged","Percent","Disengaged Youth",92.08
"Ansonia","0900901220","2011-2015","Total","Engaged","Percent","Margins of Error",0.31
"Ansonia","0900901220","2011-2015","Total","Disengaged","Number","Disengaged Youth",79
"Ansonia","0900901220","2011-2015","Total","Disengaged","Number","Margins of Error",72.21
"Ansonia","0900901220","2011-2015","Total","Disengaged","Percent","Disengaged Youth",7.92
"Ansonia","0900901220","2011-2015","Total","Disengaged","Percent","Margins of Error",0.07
"Ansonia","0900901220","2011-2015","Female","Total","Number","Disengaged Youth",386
"Ansonia","0900901220","2011-2015","Female","Total","Number","Margins of Error",123
"Ansonia","0900901220","2011-2015","Female","Engaged","Number","Disengaged Youth",317
"Ansonia","0900901220","2011-2015","Female","Engaged","Number","Margins of Error",120.11
"Ansonia","0900901220","2011-2015","Female","Engaged","Percent","Disengaged Youth",82.12
"Ansonia","0900901220","2011-2015","Female","Engaged","Percent","Margins of Error",0.41
"Ansonia","0900901220","2011-2015","Female","Disengaged","Number","Disengaged Youth",69
"Ansonia","0900901220","2011-2015","Female","Disengaged","Number","Margins of Error",61.7
"Ansonia","0900901220","2011-2015","Female","Disengaged","Percent","Disengaged Youth",17.88
"Ansonia","0900901220","2011-2015","Female","Disengaged","Percent","Margins of Error",0.17
"Ansonia","0900901220","2011-2015","Male","Total","Number","Disengaged Youth",612
"Ansonia","0900901220","2011-2015","Male","Total","Number","Margins of Error",200
"Ansonia","0900901220","2011-2015","Male","Engaged","Number","Disengaged Youth",602
"Ansonia","0900901220","2011-2015","Male","Engaged","Number","Margins of Error",201.86
"Ansonia","0900901220","2011-2015","Male","Engaged","Percent","Disengaged Youth",98.37
"Ansonia","0900901220","2011-2015","Male","Engaged","Percent","Margins of Error",0.46
"Ansonia","0900901220","2011-2015","Male","Disengaged","Number","Disengaged Youth",10
"Ansonia","0900901220","2011-2015","Male","Disengaged","Number","Margins of Error",37.51
"Ansonia","0900901220","2011-2015","Male","Disengaged","Percent","Disengaged Youth",1.63
"Ansonia","0900901220","2011-2015","Male","Disengaged","Percent","Margins of Error",0.06
"Ansonia","0900901220","2012-2016","Total","Total","Number","Disengaged Youth",926
"Ansonia","0900901220","2012-2016","Total","Total","Number","Margins of Error",248
"Ansonia","0900901220","2012-2016","Total","Engaged","Number","Disengaged Youth",805
"Ansonia","0900901220","2012-2016","Total","Engaged","Number","Margins of Error",235.52
"Ansonia","0900901220","2012-2016","Total","Engaged","Percent","Disengaged Youth",86.93
"Ansonia","0900901220","2012-2016","Total","Engaged","Percent","Margins of Error",0.34
"Ansonia","0900901220","2012-2016","Total","Disengaged","Number","Disengaged Youth",121
"Ansonia","0900901220","2012-2016","Total","Disengaged","Number","Margins of Error",107.17
"Ansonia","0900901220","2012-2016","Total","Disengaged","Percent","Disengaged Youth",13.07
"Ansonia","0900901220","2012-2016","Total","Disengaged","Percent","Margins of Error",0.12
"Ansonia","0900901220","2012-2016","Female","Total","Number","Disengaged Youth",410
"Ansonia","0900901220","2012-2016","Female","Total","Number","Margins of Error",179
"Ansonia","0900901220","2012-2016","Female","Engaged","Number","Disengaged Youth",307
"Ansonia","0900901220","2012-2016","Female","Engaged","Number","Margins of Error",139.48
"Ansonia","0900901220","2012-2016","Female","Engaged","Percent","Disengaged Youth",74.88
"Ansonia","0900901220","2012-2016","Female","Engaged","Percent","Margins of Error",0.47
"Ansonia","0900901220","2012-2016","Female","Disengaged","Number","Disengaged Youth",103
"Ansonia","0900901220","2012-2016","Female","Disengaged","Number","Margins of Error",99.59
"Ansonia","0900901220","2012-2016","Female","Disengaged","Percent","Disengaged Youth",25.12
"Ansonia","0900901220","2012-2016","Female","Disengaged","Percent","Margins of Error",0.27
"Ansonia","0900901220","2012-2016","Male","Total","Number","Disengaged Youth",516
"Ansonia","0900901220","2012-2016","Male","Total","Number","Margins of Error",184
"Ansonia","0900901220","2012-2016","Male","Engaged","Number","Disengaged Youth",498
"Ansonia","0900901220","2012-2016","Male","Engaged","Number","Margins of Error",189.77
"Ansonia","0900901220","2012-2016","Male","Engaged","Percent","Disengaged Youth",96.51
"Ansonia","0900901220","2012-2016","Male","Engaged","Percent","Margins of Error",0.5
"Ansonia","0900901220","2012-2016","Male","Disengaged","Number","Disengaged Youth",18
"Ansonia","0900901220","2012-2016","Male","Disengaged","Number","Margins of Error",39.59
"Ansonia","0900901220","2012-2016","Male","Disengaged","Percent","Disengaged Youth",3.49
"Ansonia","0900901220","2012-2016","Male","Disengaged","Percent","Margins of Error",0.08
"Ansonia","0900901220","2013-2017","Total","Total","Number","Disengaged Youth",839
"Ansonia","0900901220","2013-2017","Total","Total","Number","Margins of Error",236
"Ansonia","0900901220","2013-2017","Total","Engaged","Number","Disengaged Youth",674
"Ansonia","0900901220","2013-2017","Total","Engaged","Number","Margins of Error",200.28
"Ansonia","0900901220","2013-2017","Total","Engaged","Percent","Disengaged Youth",80.33
"Ansonia","0900901220","2013-2017","Total","Engaged","Percent","Margins of Error",0.33
"Ansonia","0900901220","2013-2017","Total","Disengaged","Number","Disengaged Youth",165
"Ansonia","0900901220","2013-2017","Total","Disengaged","Number","Margins of Error",141.93
"Ansonia","0900901220","2013-2017","Total","Disengaged","Percent","Disengaged Youth",19.67
"Ansonia","0900901220","2013-2017","Total","Disengaged","Percent","Margins of Error",0.18
"Ansonia","0900901220","2013-2017","Female","Total","Number","Disengaged Youth",478
"Ansonia","0900901220","2013-2017","Female","Total","Number","Margins of Error",167
"Ansonia","0900901220","2013-2017","Female","Engaged","Number","Disengaged Youth",325
"Ansonia","0900901220","2013-2017","Female","Engaged","Number","Margins of Error",123.95
"Ansonia","0900901220","2013-2017","Female","Engaged","Percent","Disengaged Youth",67.99
"Ansonia","0900901220","2013-2017","Female","Engaged","Percent","Margins of Error",0.35
"Ansonia","0900901220","2013-2017","Female","Disengaged","Number","Disengaged Youth",153
"Ansonia","0900901220","2013-2017","Female","Disengaged","Number","Margins of Error",137.01
"Ansonia","0900901220","2013-2017","Female","Disengaged","Percent","Disengaged Youth",32.01
"Ansonia","0900901220","2013-2017","Female","Disengaged","Percent","Margins of Error",0.31
"Ansonia","0900901220","2013-2017","Male","Total","Number","Disengaged Youth",361
"Ansonia","0900901220","2013-2017","Male","Total","Number","Margins of Error",167
"Ansonia","0900901220","2013-2017","Male","Engaged","Number","Disengaged Youth",349
"Ansonia","0900901220","2013-2017","Male","Engaged","Number","Margins of Error",157.32
"Ansonia","0900901220","2013-2017","Male","Engaged","Percent","Disengaged Youth",96.68
"Ansonia","0900901220","2013-2017","Male","Engaged","Percent","Margins of Error",0.62
"Ansonia","0900901220","2013-2017","Male","Disengaged","Number","Disengaged Youth",12
"Ansonia","0900901220","2013-2017","Male","Disengaged","Number","Margins of Error",37.04
"Ansonia","0900901220","2013-2017","Male","Disengaged","Percent","Disengaged Youth",3.32
"Ansonia","0900901220","2013-2017","Male","Disengaged","Percent","Margins of Error",0.1
"Ashford","0901501430","2006-2010","Total","Total","Number","Disengaged Youth",215
"Ashford","0901501430","2006-2010","Total","Total","Number","Margins of Error",98
"Ashford","0901501430","2006-2010","Total","Engaged","Number","Disengaged Youth",169
"Ashford","0901501430","2006-2010","Total","Engaged","Number","Margins of Error",223.35
"Ashford","0901501430","2006-2010","Total","Engaged","Percent","Disengaged Youth",78.6
"Ashford","0901501430","2006-2010","Total","Engaged","Percent","Margins of Error",1.1
"Ashford","0901501430","2006-2010","Total","Disengaged","Number","Disengaged Youth",46
"Ashford","0901501430","2006-2010","Total","Disengaged","Number","Margins of Error",330.21
"Ashford","0901501430","2006-2010","Total","Disengaged","Percent","Disengaged Youth",21.4
"Ashford","0901501430","2006-2010","Total","Disengaged","Percent","Margins of Error",1.54
"Ashford","0901501430","2006-2010","Female","Total","Number","Disengaged Youth",130
"Ashford","0901501430","2006-2010","Female","Total","Number","Margins of Error",79
"Ashford","0901501430","2006-2010","Female","Engaged","Number","Disengaged Youth",84
"Ashford","0901501430","2006-2010","Female","Engaged","Number","Margins of Error",131.62
"Ashford","0901501430","2006-2010","Female","Engaged","Percent","Disengaged Youth",64.62
"Ashford","0901501430","2006-2010","Female","Engaged","Percent","Margins of Error",1.09
"Ashford","0901501430","2006-2010","Female","Disengaged","Number","Disengaged Youth",46
"Ashford","0901501430","2006-2010","Female","Disengaged","Number","Margins of Error",220.28
"Ashford","0901501430","2006-2010","Female","Disengaged","Percent","Disengaged Youth",35.38
"Ashford","0901501430","2006-2010","Female","Disengaged","Percent","Margins of Error",1.71
"Ashford","0901501430","2006-2010","Male","Total","Number","Disengaged Youth",85
"Ashford","0901501430","2006-2010","Male","Total","Number","Margins of Error",48
"Ashford","0901501430","2006-2010","Male","Engaged","Number","Disengaged Youth",85
"Ashford","0901501430","2006-2010","Male","Engaged","Number","Margins of Error",180.45
"Ashford","0901501430","2006-2010","Male","Engaged","Percent","Disengaged Youth",100
"Ashford","0901501430","2006-2010","Male","Engaged","Percent","Margins of Error",2.2
"Ashford","0901501430","2006-2010","Male","Disengaged","Number","Disengaged Youth",0
"Ashford","0901501430","2006-2010","Male","Disengaged","Number","Margins of Error",246
"Ashford","0901501430","2006-2010","Male","Disengaged","Percent","Disengaged Youth",0
"Ashford","0901501430","2006-2010","Male","Disengaged","Percent","Margins of Error",2.89
"Ashford","0901501430","2007-2011","Total","Total","Number","Disengaged Youth",215
"Ashford","0901501430","2007-2011","Total","Total","Number","Margins of Error",90
"Ashford","0901501430","2007-2011","Total","Engaged","Number","Disengaged Youth",210
"Ashford","0901501430","2007-2011","Total","Engaged","Number","Margins of Error",153.56
"Ashford","0901501430","2007-2011","Total","Engaged","Percent","Disengaged Youth",97.67
"Ashford","0901501430","2007-2011","Total","Engaged","Percent","Margins of Error",0.82
"Ashford","0901501430","2007-2011","Total","Disengaged","Number","Disengaged Youth",5
"Ashford","0901501430","2007-2011","Total","Disengaged","Number","Margins of Error",243.54
